estabelecimento_cnpj,estabelecimento_nome,contrato_id,contrato_numero,data_inicio,data_fim,ur_id,client_id,merchant_id,credenciadora,bandeira,data_contrato,data_liquidacao_esperada,data_liquidacao_efetiva,tipo_evento,valor_ur_original,valor_ur_atual,valor_esperado,valor_liquidado,valor_chargeback,eh_futuro,chargeback_data,chargeback_motivo
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000274,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Dock,Visa,2025-11-02,2025-12-25,2025-12-25,LIQUIDACAO_TOTAL,2706.39,2706.39,2706.39,2706.39,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000275,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Rede,Mastercard,2025-11-02,2025-11-25,2025-11-25,LIQUIDACAO_TOTAL,2002.13,2002.13,2002.13,2002.13,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000276,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Stone,Hipercard,2025-11-02,2025-12-04,2025-12-04,LIQUIDACAO_TOTAL,1559.95,1559.95,1559.95,1559.95,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000277,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Dock,Mastercard,2025-11-02,2025-12-05,2025-12-05,LIQUIDACAO_TOTAL,2887.25,2887.25,2887.25,2887.25,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000278,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,PagSeguro,Visa,2025-11-02,2025-12-04,2025-12-04,LIQUIDACAO_TOTAL,1105.09,1105.09,1105.09,1105.09,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000279,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,PagSeguro,Elo,2025-11-02,2025-11-25,2025-11-25,LIQUIDACAO_TOTAL,2668.09,2668.09,2668.09,2668.09,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000280,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Stone,Elo,2025-11-02,2025-12-02,2025-12-02,LIQUIDACAO_TOTAL,989.08,989.08,989.08,989.08,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000281,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Rede,Mastercard,2025-11-02,2026-05-22,2026-05-22,UR_PREVISTA,2746.06,2746.06,2746.06,0,0,True,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000282,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Rede,Visa,2025-11-02,2026-01-05,2026-01-05,LIQUIDACAO_TOTAL,911.87,911.87,911.87,911.87,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000283,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Stone,Visa,2025-11-02,2025-12-04,2025-12-04,LIQUIDACAO_TOTAL,1455.42,1455.42,1455.42,1455.42,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000284,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Cielo,Visa,2025-11-02,2026-03-07,2026-03-07,UR_PREVISTA,1486.54,1486.54,1486.54,0,0,True,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000285,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Cielo,Mastercard,2025-11-02,2025-11-22,2025-11-22,LIQUIDACAO_TOTAL,994.98,994.98,994.98,994.98,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000286,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Stone,Visa,2025-11-02,2026-01-05,2026-01-05,LIQUIDACAO_TOTAL,1839.17,1839.17,1839.17,1839.17,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000287,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Cielo,Elo,2025-11-02,2025-12-12,2025-12-12,LIQUIDACAO_TOTAL,1586.88,1586.88,1586.88,1586.88,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000288,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,PagSeguro,Elo,2025-11-02,2026-02-28,2026-02-28,UR_PREVISTA,933.64,873.44,933.64,0,60.2,True,2026-02-28,Contestação
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000289,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Cielo,Hipercard,2025-11-02,2025-12-02,2025-12-02,LIQUIDACAO_TOTAL,2105.46,2105.46,2105.46,2105.46,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000290,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Stone,Elo,2025-11-02,2025-11-17,2025-11-17,LIQUIDACAO_TOTAL,2473.07,2473.07,2473.07,2473.07,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000291,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Stone,Visa,2025-11-02,2026-06-15,2026-06-15,UR_PREVISTA,1823.31,1823.31,1823.31,0,0,True,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000292,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Stone,Mastercard,2025-11-02,2026-01-07,2026-01-07,LIQUIDACAO_TOTAL,2315.52,2315.52,2315.52,2315.52,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000293,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Cielo,Hipercard,2025-11-02,2025-12-31,2025-12-31,LIQUIDACAO_TOTAL,817.49,817.49,817.49,817.49,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000294,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Rede,Hipercard,2025-11-02,2025-12-08,2025-12-08,LIQUIDACAO_TOTAL,2163.42,2163.42,2163.42,2163.42,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000295,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Cielo,Hipercard,2025-11-02,2026-01-03,2026-01-03,LIQUIDACAO_TOTAL,1061.16,1061.16,1061.16,1061.16,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000296,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,PagSeguro,Visa,2025-11-02,2025-12-08,2025-12-08,LIQUIDACAO_TOTAL,1536.39,1536.39,1536.39,1536.39,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000297,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Stone,Elo,2025-11-02,2026-03-16,2026-03-16,UR_PREVISTA,1381.02,1207.31,1381.02,0,173.71,True,2026-03-16,Contestação
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000298,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,PagSeguro,Mastercard,2025-11-02,2025-12-02,2025-12-02,LIQUIDACAO_TOTAL,506.71,506.71,506.71,506.71,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000299,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Rede,Mastercard,2025-11-02,2025-12-27,2025-12-27,LIQUIDACAO_TOTAL,947.89,947.89,947.89,947.89,0,False,,
68000483943106,Loja Sul,4726b0f2-f922-4800-bdb5-45e4e190479d,CTR-2025-003,2025-11-02,2026-08-07,UR-000300,3de34e91-ee24-406a-9b44-8e48d1d4f399,MERCH003,Dock,Visa,2025-11-02,2025-12-21,2025-12-21,LIQUIDACAO_TOTAL,1137.89,1137.89,1137.89,1137.89,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000301,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Mastercard,2025-11-06,2026-01-11,2026-01-11,LIQUIDACAO_TOTAL,1338.24,1338.24,1338.24,1338.24,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000302,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Elo,2025-11-06,2025-12-05,2025-12-05,NAO_LIQUIDADA,1768.66,1768.66,1768.66,0,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000303,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Hipercard,2025-11-06,2026-05-15,2026-05-15,UR_PREVISTA,2227.26,2227.26,2227.26,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000304,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Mastercard,2025-11-06,2025-12-30,2025-12-30,LIQUIDACAO_TOTAL,830.16,830.16,830.16,830.16,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000305,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Elo,2025-11-06,2026-03-31,2026-03-31,UR_PREVISTA,544.5,505.29,544.5,0,39.21,True,2026-03-31,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000306,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Visa,2025-11-06,2026-06-01,2026-06-01,UR_PREVISTA,1171.83,1051.34,1171.83,0,120.49,True,2026-06-01,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000307,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Visa,2025-11-06,2025-12-14,2025-12-14,LIQUIDACAO_TOTAL,1002.48,1002.48,1002.48,1002.48,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000308,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Visa,2025-11-06,2025-11-25,2025-11-25,LIQUIDACAO_TOTAL,2056.65,2056.65,2056.65,2056.65,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000309,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Elo,2025-11-06,2025-11-27,2025-11-27,LIQUIDACAO_TOTAL,1046.61,1046.61,1046.61,1046.61,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000310,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Mastercard,2025-11-06,2026-03-31,2026-03-31,UR_PREVISTA,1375.0,1375.0,1375.0,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000311,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Elo,2025-11-06,2025-12-27,2025-12-27,LIQUIDACAO_TOTAL,641.37,641.37,641.37,641.37,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000312,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Cielo,Visa,2025-11-06,2026-06-14,2026-06-14,UR_PREVISTA,2902.79,2902.79,2902.79,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000313,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Visa,2025-11-06,2025-11-16,2025-11-16,LIQUIDACAO_TOTAL,874.51,874.51,874.51,874.51,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000314,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Cielo,Elo,2025-11-06,2026-05-30,2026-05-30,UR_PREVISTA,1466.46,1307.06,1466.46,0,159.4,True,2026-05-30,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000315,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Elo,2025-11-06,2025-11-18,2025-11-18,LIQUIDACAO_TOTAL,2899.12,2899.12,2899.12,2899.12,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000316,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Visa,2025-11-06,2026-01-01,2026-01-01,LIQUIDACAO_TOTAL,1210.41,1210.41,1210.41,1210.41,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000317,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Visa,2025-11-06,2025-11-25,2025-11-25,CHARGEBACK_PRE_LIQUIDACAO,989.85,845.67,989.85,0,144.18,False,2025-11-25,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000318,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Hipercard,2025-11-06,2026-06-16,2026-06-16,UR_PREVISTA,2000.06,1785.1,2000.06,0,214.96,True,2026-06-16,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000319,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Mastercard,2025-11-06,2025-12-02,2025-12-02,NAO_LIQUIDADA,1117.88,1117.88,1117.88,0,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000320,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Mastercard,2025-11-06,2026-03-09,2026-03-09,UR_PREVISTA,985.53,895.48,985.53,0,90.05,True,2026-03-09,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000321,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Visa,2025-11-06,2025-12-26,2025-12-26,LIQUIDACAO_TOTAL,2967.06,2967.06,2967.06,2967.06,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000322,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Hipercard,2025-11-06,2025-11-21,2025-11-21,LIQUIDACAO_TOTAL,2019.18,2019.18,2019.18,2019.18,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000323,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Mastercard,2025-11-06,2026-01-18,2026-01-18,LIQUIDACAO_PARCIAL,686.15,340.13,686.15,340.13,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000324,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Elo,2025-11-06,2026-05-31,2026-05-31,UR_PREVISTA,2298.55,2178.38,2298.55,0,120.17,True,2026-05-31,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000325,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Visa,2025-11-06,2026-02-25,2026-02-25,UR_PREVISTA,1003.48,1003.48,1003.48,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000326,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Elo,2025-11-06,2026-03-19,2026-03-19,UR_PREVISTA,2669.44,2669.44,2669.44,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000327,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Elo,2025-11-06,2026-01-04,2026-01-04,LIQUIDACAO_TOTAL,2249.67,2249.67,2249.67,2249.67,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000328,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Elo,2025-11-06,2025-12-28,2025-12-28,LIQUIDACAO_TOTAL,1714.32,1714.32,1714.32,1714.32,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000329,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Visa,2025-11-06,2025-11-29,2025-11-29,LIQUIDACAO_TOTAL,2260.98,2260.98,2260.98,2260.98,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000330,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Cielo,Mastercard,2025-11-06,2026-01-02,2026-01-02,CHARGEBACK_POS_LIQUIDACAO,1904.11,1733.05,1904.11,1904.11,171.06,False,2026-01-02,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000331,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Hipercard,2025-11-06,2026-01-17,2026-01-17,NAO_LIQUIDADA,2630.11,2630.11,2630.11,0,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000332,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Mastercard,2025-11-06,2026-06-10,2026-06-10,UR_PREVISTA,788.62,788.62,788.62,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000333,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Visa,2025-11-06,2026-01-07,2026-01-07,LIQUIDACAO_TOTAL,747.2,747.2,747.2,747.2,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000334,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Visa,2025-11-06,2025-12-11,2025-12-11,LIQUIDACAO_TOTAL,1097.72,1097.72,1097.72,1097.72,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000335,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Visa,2025-11-06,2026-06-10,2026-06-10,UR_PREVISTA,935.98,935.98,935.98,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000336,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Cielo,Hipercard,2025-11-06,2025-12-17,2025-12-17,LIQUIDACAO_PARCIAL,2320.73,727.11,2320.73,727.11,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000337,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Hipercard,2025-11-06,2025-12-13,2025-12-13,LIQUIDACAO_TOTAL,2973.77,2973.77,2973.77,2973.77,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000338,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Mastercard,2025-11-06,2025-11-24,2025-11-24,LIQUIDACAO_TOTAL,1810.58,1810.58,1810.58,1810.58,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000339,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Rede,Visa,2025-11-06,2025-11-23,2025-11-23,LIQUIDACAO_TOTAL,2675.8,2675.8,2675.8,2675.8,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000340,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Mastercard,2025-11-06,2026-05-17,2026-05-17,UR_PREVISTA,2325.73,2325.73,2325.73,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000341,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Elo,2025-11-06,2026-04-01,2026-04-01,UR_PREVISTA,729.44,687.85,729.44,0,41.59,True,2026-04-01,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000342,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Cielo,Hipercard,2025-11-06,2026-05-17,2026-05-17,UR_PREVISTA,519.5,519.5,519.5,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000343,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Elo,2025-11-06,2025-11-28,2025-11-28,LIQUIDACAO_TOTAL,569.55,569.55,569.55,569.55,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000344,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Elo,2025-11-06,2025-12-13,2025-12-13,LIQUIDACAO_TOTAL,1082.35,1082.35,1082.35,1082.35,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000345,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Cielo,Elo,2025-11-06,2026-04-30,2026-04-30,UR_PREVISTA,2426.98,2261.57,2426.98,0,165.41,True,2026-04-30,Contestação
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000346,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Hipercard,2025-11-06,2026-01-06,2026-01-06,NAO_LIQUIDADA,2263.56,2263.56,2263.56,0,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000347,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Cielo,Elo,2025-11-06,2025-11-27,2025-11-27,LIQUIDACAO_TOTAL,1703.27,1703.27,1703.27,1703.27,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000348,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Visa,2025-11-06,2025-11-22,2025-11-22,LIQUIDACAO_TOTAL,1003.56,1003.56,1003.56,1003.56,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000349,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Dock,Mastercard,2025-11-06,2025-12-04,2025-12-04,NAO_LIQUIDADA,2164.75,2164.75,2164.75,0,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000350,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,PagSeguro,Visa,2025-11-06,2026-04-17,2026-04-17,UR_PREVISTA,2833.8,2833.8,2833.8,0,0,True,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000351,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Cielo,Visa,2025-11-06,2025-11-29,2025-11-29,LIQUIDACAO_TOTAL,1860.03,1860.03,1860.03,1860.03,0,False,,
85462163053193,Loja Shopping,360f25f5-e08b-4a86-86a2-1332de08e2fe,CTR-2025-004,2025-11-06,2026-07-20,UR-000352,f80f7ab7-9189-4bd2-9a47-4268e531c89e,MERCH004,Stone,Mastercard,2025-11-06,2025-11-20,2025-11-20,LIQUIDACAO_TOTAL,1875.96,1875.96,1875.96,1875.96,0,False,,
